fits2b: 	fittph: 	fitx: 		chi2 (old): 	chi2:
  0.0000	      0.0000	 585.4631	     49.8025	     49.1660
  0.0167	      0.0000	 566.4838	     50.2653	     49.5644
  0.0333	      0.0000	 547.0521	     49.9940	     49.3310
  0.0500	      0.0000	 526.7880	     50.4559	     49.7284
  0.0667	      0.0000	 508.0387	     50.1537	     49.4684
  0.0833	      0.0000	 488.1055	     49.8582	     49.2140
  0.1000	      0.0000	 468.8024	     50.2713	     49.5696
  0.1167	      0.0000	 449.2802	     49.9438	     49.2878
  0.1333	      0.0000	 429.5983	     50.3353	     49.6246
  0.1500	      0.0000	 410.2620	     49.9739	     49.3136
  0.1667	      0.0000	 390.5495	     50.3328	     49.6225
  0.1833	      0.0000	 371.1311	     49.9360	     49.2810
  0.2000	      0.0000	 351.6318	     50.2500	     49.5513
  0.2167	      0.0000	 331.8048	     49.8171	     49.1786
  0.2333	      0.0000	 312.6471	     50.0727	     49.3987
  0.2500	      0.0000	 292.9463	     50.3112	     49.6039
  0.2667	      0.0000	 273.1771	     49.7871	     49.1527
  0.2833	      0.0000	 253.9363	     49.9398	     49.2843
  0.3000	      0.0000	 234.4803	     50.0523	     49.3811
  0.3167	      0.0000	 214.9468	     50.1134	     49.4338
  0.3333	      0.0000	 195.4064	     50.1110	     49.4317
  0.3500	      0.0000	 175.8545	     50.0319	     49.3636
  0.3667	      0.0000	 156.1983	     49.8624	     49.2176
  0.3833	      0.0000	 136.7199	     50.2941	     49.5892
  0.4000	      0.0000	 117.1319	     49.8428	     49.2007
  0.4167	      0.0000	  97.6470	     49.8990	     49.2492
  0.4333	      0.0000	  78.0883	     50.3778	     49.6612
  0.4500	      0.0000	  58.5744	     50.3560	     49.6425
  0.4667	      0.0000	  39.0799	     50.1541	     49.4687
  0.4833	      0.0000	  19.5336	     49.9402	     49.2846
  0.5000	      0.0000	   1.0015	  10000.0000	     44.6828
  0.5167	      0.0000	   7.9503	     51.2257	     49.4368
  0.5333	      0.0000	  15.8908	     49.9249	     48.4035
  0.5500	      0.0000	  23.8728	     50.3960	     48.7772
  0.5667	      0.0000	  31.8325	     50.4473	     48.8180
  0.5833	      0.0000	  39.7657	     51.1094	     49.3442
  0.6000	      0.0000	  47.7367	     50.9513	     49.2185
  0.6167	      0.0000	  55.6871	     50.2504	     48.6617
  0.6333	      0.0000	  63.6416	     51.0062	     49.2621
  0.6500	      0.0000	  71.4801	     51.4868	     49.6447
  0.6667	      0.0000	  79.4090	     49.8258	     48.3249
  0.6833	      0.0000	  87.3528	     49.8313	     48.3293
  0.7000	      0.0000	  95.2814	     51.5451	     49.6911
  0.7167	      0.0000	 103.3546	     51.2246	     49.4359
  0.7333	      0.0000	 111.4122	     50.7956	     49.0947
  0.7500	      0.0000	 119.3409	     50.2906	     48.6936
  0.7667	      0.0000	 127.0060	     51.6038	     49.7379
  0.7833	      0.0000	 135.2711	     50.8792	     49.1612
  0.8000	      0.0000	 143.1524	     50.1474	     48.5800
  0.8167	      0.0000	 151.0620	     51.2139	     49.4274
  0.8333	      0.0000	 159.1375	     50.3412	     48.7338
  0.8500	      0.0000	 166.9002	     51.3214	     49.5130
  0.8667	      0.0000	 175.0532	     50.3471	     48.7384
  0.8833	      0.0000	 182.8510	     51.2361	     49.4451
  0.9000	      0.0000	 190.8996	     50.1971	     48.6194
  0.9167	      0.0000	 198.8850	     50.9946	     49.2529
  0.9333	      0.0000	 206.5788	     49.9240	     48.4028
  0.9500	      0.0000	 214.8880	     50.6325	     48.9651
  0.9667	      0.0000	 222.4842	     51.3787	     49.5586
  0.9833	      0.0000	 230.6606	     50.1830	     48.6082
  1.0000	      0.0000	 238.7279	     50.8386	     49.1289
  0.0000	      0.0203	 550.8531	     50.0469	     49.3734
  0.0167	      0.0203	 530.5329	     49.7789	     49.1426
  0.0333	      0.0203	 511.7252	     50.2137	     49.5165
  0.0500	      0.0203	 492.0290	     49.9153	     49.2598
  0.0667	      0.0203	 472.4098	     50.3388	     49.6238
  0.0833	      0.0203	 453.1473	     50.0079	     49.3391
  0.1000	      0.0203	 433.1694	     50.4106	     49.6852
  0.1167	      0.0203	 414.1192	     50.0450	     49.3707
  0.1333	      0.0203	 394.1363	     50.4161	     49.6894
  0.1500	      0.0203	 375.0356	     50.0142	     49.3437
  0.1667	      0.0203	 355.2985	     50.3410	     49.6244
  0.1833	      0.0203	 335.8272	     49.9019	     49.2465
  0.2000	      0.0203	 316.4744	     50.1707	     49.4773
  0.2167	      0.0203	 296.5997	     50.4238	     49.6944
  0.2333	      0.0203	 277.2678	     49.8907	     49.2358
  0.2500	      0.0203	 257.9180	     50.0576	     49.3788
  0.2667	      0.0203	 238.3898	     50.1853	     49.4880
  0.2833	      0.0203	 218.8296	     50.2626	     49.5536
  0.3000	      0.0203	 199.3183	     50.2767	     49.5649
  0.3167	      0.0203	 179.8655	     50.2140	     49.5099
  0.3333	      0.0203	 160.3977	     50.0599	     49.3763
  0.3500	      0.0203	 140.7374	     49.8000	     49.1514
  0.3667	      0.0203	 121.4722	     50.1167	     49.4211
  0.3833	      0.0203	 102.0265	     50.2454	     49.5282
  0.4000	      0.0203	  82.6785	     50.0838	     49.3847
  0.4167	      0.0203	  63.3966	     50.2487	     49.5174
  0.4333	      0.0203	  44.3052	     50.4593	     49.6799
